name,episodes,rating,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,MartialArts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,ShoujoAi,Shounen,ShounenAi,SliceofLife,Space,Sports,SuperPower,Supernatural,Thriller,Vampire,Movie,Music,ONA,OVA,Special,TV
Dekakute Ecchi na Ore no Ane,-0.2433301813618895,0.5466969677592646,-0.26446017259031235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Discipline,-0.1368518696297518,0.5466969677592646,-0.04578335746280172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kakushi Dere,-0.20073885666903443,0.5466969677592646,-0.2701652576296668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Himekishi Lilia,-0.1368518696297518,0.5270114381974639,-0.23544574010445246,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Kirepapa.,-0.22203451901546198,0.5270114381974639,0.22065316956559058,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lingeries,-0.20073885666903443,0.5270114381974639,-0.2553863706705771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sentakuya Shin-chan,-0.22203451901546198,0.5270114381974639,-0.24279896082184266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Taimanin Asagi,-0.17944319432260689,0.5270114381974639,-0.19636137973960505,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Tsunpri,-0.2433301813618895,0.5270114381974639,-0.291283127965817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Accelerando: Datenshi-tachi no Sasayaki,-0.17944319432260689,0.5073259086356641,-0.19851663408780562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sex Pistols,-0.22203451901546198,0.5073259086356641,-0.04636292165727582,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Shocking Pink!,-0.22203451901546198,0.5073259086356641,-0.2638443856336836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tokubetsu Jugyou 3 SLG The Animation,-0.22203451901546198,0.5073259086356641,-0.28695450788833854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cafe Junkie,-0.22203451901546198,0.4974831438547641,-0.19118152475149272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Front Innocent: Mou Hitotsu no Lady Innocent,-0.2433301813618895,0.4974831438547641,-0.1943691278211003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Haru wo Daite Ita,-0.22203451901546198,0.4974831438547641,-0.05751953240090234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tayu Tayu,-0.17944319432260689,0.4974831438547641,-0.2692415771947237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15 Bishoujo Hyouryuuki,-0.20073885666903443,0.48764037907386415,-0.12252127908738863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ane Koi: Suki Kirai Daisuki.,-0.22203451901546198,0.48764037907386415,-0.25953387693728247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aneki... My Sweet Elder Sister The Animation,-0.17944319432260689,0.48764037907386415,-0.22356467411773331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,-0.2433301813618895,0.48764037907386415,-0.2849260332076792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Please      Me!,-0.22203451901546198,0.48764037907386415,-0.18641823152815867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ai no Kusabi (2012),-0.17944319432260689,0.47779761429296336,-0.009089699400159964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bible Black Only Version,-0.22203451901546198,0.47779761429296336,-0.14976079622767155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,-0.22203451901546198,0.47779761429296336,-0.26976680724596586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ane Haramix,-0.17944319432260689,0.46795484951206345,-0.19438723920217763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pandra The Animation: Shiroki Yokubou Kuro no Kibou,-0.22203451901546198,0.46795484951206345,-0.2817384301380716,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bible Black: New Testament,-0.1368518696297518,0.4581120847311635,-0.07874607102351641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Milk Junkie: Shimai-hen,-0.17944319432260689,0.4581120847311635,-0.23430472309658157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rensa Byoutou,-0.22203451901546198,0.4581120847311635,-0.2878781883232816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Uchuu Kaizoku Sara,-0.17944319432260689,0.4581120847311635,-0.2475441426640994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,-0.2433301813618895,0.4482693199502636,-0.27875005226031446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kizuna: Koi no kara Sawagi,-0.2433301813618895,0.4482693199502636,-0.25931654036435464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,-0.2433301813618895,0.4482693199502636,-0.27972806683848955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oni Chichi 2,-0.22203451901546198,0.4482693199502636,-0.1331707711608503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oni Chichi 2: Harvest,-0.2433301813618895,0.4482693199502636,-0.25600215762720585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,-0.22203451901546198,0.4482693199502636,-0.28157542770837574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shoujo x Shoujo x Shoujo The Animation,-0.22203451901546198,0.4482693199502636,-0.2705818193944451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Spocon!,-0.22203451901546198,0.4384265551693628,-0.2825172195243962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Love Selection The Animation,-0.22203451901546198,0.42858379038846284,-0.26560118959818324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oppai Gakuen Marching Band-bu!,-0.2433301813618895,0.42858379038846284,-0.29124690520366237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,-0.22203451901546198,0.42858379038846284,-0.260312666323607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ran-&gt Sem: Hakudaku Delmo Tsuma no Miira Tori,-0.22203451901546198,0.42858379038846284,-0.2581393005943291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Uhou Renka,-0.22203451901546198,0.42858379038846284,-0.24580545008067708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shoukoujo The Animation,-0.22203451901546198,0.408898260826663,-0.25594782348397394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Words Worth,-0.15814753197617934,0.408898260826663,-0.24205639419767272,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yokorenbo: Immoral Mother,-0.22203451901546198,0.408898260826663,-0.26360893767967847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alignment You! You! The Animation,-0.22203451901546198,0.3990554960457622,-0.20817000020201493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ano Ko to Ii Koto,-0.22203451901546198,0.3990554960457622,-0.28490792182660185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bible Black Gaiden,-0.22203451901546198,0.3990554960457622,-0.07184563483305911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Brandish,-0.22203451901546198,0.3990554960457622,-0.2119552788471739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,-0.2433301813618895,0.3990554960457622,-0.2991072445912174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Love 2 Quad,-0.22203451901546198,0.3990554960457622,-0.24475498997819278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shoujo Sect,-0.20073885666903443,0.3990554960457622,-0.03473541500563909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wizard Girl Ambitious,-0.2433301813618895,0.3990554960457622,-0.225267143939001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anata dake Konbanwa,-0.15814753197617934,0.3892127312648623,-0.2736064200343568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bible Black,-0.1368518696297518,0.3892127312648623,0.23298702007924263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Honoo no Haramase Tenkousei,-0.20073885666903443,0.3892127312648623,-0.24413920302156403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,-0.2433301813618895,0.3793699664839623,-0.31739973947930633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gakuen Saimin Reido,-0.20073885666903443,0.3793699664839623,-0.24622201184545536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Koutetsu no Majo Annerose,-0.17944319432260689,0.3793699664839623,-0.240752374760106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Watashi ga Toriko ni Natte Yaru,-0.22203451901546198,0.3793699664839623,-0.2918626921602911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yume Kui: Tsurumiku Shiki Game Seisaku,-0.22203451901546198,0.3793699664839623,-0.2478882589045684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kao no nai Tsuki,-0.15814753197617934,0.3695272017030624,-0.20556196132688145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Namanaka Hyaku Percent!: Katamusubi no Shinpa,-0.20073885666903443,0.3695272017030624,-0.27942017336017516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shimaizuma: Shimaizuma 3 The Animation,-0.22203451901546198,0.3695272017030624,-0.2907216751524202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Sora no Iro, Mizu no Iro Ero Specials",-0.22203451901546198,0.3695272017030624,-0.3019869541825106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Warau Kangofu The Animation,-0.22203451901546198,0.3695272017030624,-0.2790036115953969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aku no Onna Kanbu: Full Moon Night,-0.2433301813618895,0.3596844369221616,-0.26862579023809496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Mrs. Junkie,-0.22203451901546198,0.3596844369221616,-0.26493106849832254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Renai Fuyou Gakuha The Animation,-0.2433301813618895,0.3596844369221616,-0.2968070991943983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hitozuma Kasumi-san,-0.22203451901546198,0.34984167214126166,-0.2655649668360286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Koi Maguwai,-0.2433301813618895,0.33999890736036176,-0.2863749436938644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,-0.22203451901546198,0.34984167214126166,-0.21642878997327092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mama Puri!?,-0.22203451901546198,0.34984167214126166,-0.2808509724652831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oshaburi Announcer,-0.2433301813618895,0.34984167214126166,-0.30131683308264995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Princess Lover! OVA,-0.22203451901546198,0.34984167214126166,-0.018254058225281745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Renketsu Houshiki,-0.20073885666903443,0.34984167214126166,-0.2397562488008536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shinsei Futanari Idol: Dekatamakei!,-0.22203451901546198,0.34984167214126166,-0.3013892786069592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tennen Koi-iro Alcohol,-0.22203451901546198,0.34984167214126166,-0.28749784932065797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Akiba Kei Kanojo,-0.20073885666903443,0.33999890736036176,-0.16390578484905519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Honoo no Haramase Doukyuusei,-0.22203451901546198,0.33999890736036176,-0.26909668614610516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Imouto Paradise!,-0.22203451901546198,0.33999890736036176,-0.1943691278211003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Okusama wa Moto Yariman,-0.22203451901546198,0.33999890736036176,-0.27266462821833637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shinkyoku no Grimoire The Animation,-0.22203451901546198,0.33999890736036176,-0.29653542847823855,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Yabai! Fukushuu Yami Site,-0.22203451901546198,0.33999890736036176,-0.27954695302771637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yakata: Kannou Kitan,-0.22203451901546198,0.33999890736036176,-0.28941765571485345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
First Love,-0.20073885666903443,0.3301561425794618,-0.2712881632564604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Furueru Kuchibiru,-0.2433301813618895,0.3301561425794618,-0.2745663232314545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JK to Inkou Kyoushi 4,-0.22203451901546198,0.3301561425794618,-0.2631742645338229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kiriya Hakushaku Ke no Roku Shimai,-0.22203451901546198,0.3301561425794618,-0.2846362511104421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sei Shoujo The Animation,-0.2433301813618895,0.320313377798561,-0.2949597383245121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Daiakuji: The Xena Buster,-0.1368518696297518,0.320313377798561,-0.2533216732277631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Junk Land The Animation,-0.2433301813618895,0.3104706130176611,-0.29202569458998695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kichiku: Haha Shimai Choukyou Nikki,-0.20073885666903443,0.3104706130176611,-0.2952495204217491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
School,-0.22203451901546198,0.320313377798561,-0.2873529582720395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,-0.2433301813618895,0.320313377798561,-0.29660787400254784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wanna. SpartanSex Spermax!!!,-0.22203451901546198,0.3301561425794618,-0.27308118998311465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ane to Boin,-0.22203451901546198,0.3104706130176611,-0.2151791046789361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Issho ni H Shiyo,-0.1368518696297518,0.3104706130176611,-0.24484554688357935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sei Yariman Sisters Pakopako Nikki The Animation,-0.2433301813618895,0.3104706130176611,-0.291971360446755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Soukan Yuugi,-0.22203451901546198,0.3104706130176611,-0.2527239976522117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zettai Junshu Kyousei Kozukuri Kyokashou!!,-0.22203451901546198,0.3104706130176611,-0.2518727627415779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
