anime_id,name,episodes,rating,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,MartialArts,Mecha,Military,Mystery,Parody,Police,Psychological,Romance,Samurai,School,SciFi,Seinen,Shoujo,ShoujoAi,Shounen,ShounenAi,SliceofLife,Space,Sports,SuperPower,Supernatural,Thriller,Vampire,Movie,Music,ONA,OVA,Special,TV
20079,Ijiwaru Baasan,0.5659049878023571,0.8321371464053687,-0.33248651991671035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20081,Ijiwaru Baasan (1996),0.7149746242273499,-0.7230196889768533,-0.3327038564896382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29651,Ikedaya Soudou,-0.2433301813618895,-2.5931449973478795,-0.33259518820317424,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21053,Ikemen Kyuugo-tai Nurse Angels,-0.051669220244041615,-1.0281453971847572,-0.3323416288680918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19965,Ikinari Dagon,-0.009077895551186526,-0.8411328663476552,-0.3327581906328701,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29814,Ikiteirutte Subarashii!,-0.2433301813618895,-2.0321074048365717,-0.3326495223464062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26227,"Ikitemasu, 15-sai.",-0.2433301813618895,-0.15213933168464522,-0.3331023068733391,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19947,Ikkyuu-san (1978),0.2890613772987991,0.7337094985963677,-0.3310376094305251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21467,Ikkyuu-san to Yancha Hime,-0.2433301813618895,-0.17182486124644594,-0.33245029715455576,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21475,Ikkyuu-san: Haru Da! Yancha Hime,-0.2433301813618895,0.3695272017030624,-0.3327400792517928,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23575,Ikkyuu-san: Ooabare Yancha-hime,-0.2433301813618895,-0.5753782172633509,-0.3327763020139474,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3973,Ikuze! Gen-san,0.246470052605944,-0.24072421471274633,-0.3317982874357724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34179,Ima no Watashi ni Dekiru Koto...,-0.22203451901546198,-1.067516456308358,-0.32982414689834494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24577,Imokawa Mukuzo: Chuugaeri no Maki,-0.2433301813618895,-0.30962356817904757,-0.3326314109653289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29926,Inaka Nezumi to Machi Nezumi,-0.2433301813618895,-2.1699061117691736,-0.33245029715455576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8786,Inakappe Taishou,1.9501230403201477,0.3104706130176611,-0.33072971595221073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26299,Inamuranohi,-0.2433301813618895,1.491602386725678,-0.333210975159803,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34502,Inazma Delivery,-0.051669220244041615,-0.00620644009371617,-0.3334826458759627,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28235,Indie Anibox: Selma Danbaekjil Coffee,-0.2433301813618895,0.7238667338154668,-0.3320880695330094,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32227,Inemuri Buu-chan,-0.2433301813618895,-2.337233113044476,-0.3331023068733391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16259,Inferious Wakusei Senshi Gaiden Condition Green,-0.1368518696297518,-0.3982084512071487,-0.3319612898654682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26241,Inochi Kagayaku Akari,-0.2433301813618895,-0.7623907481004539,-0.3331928637787257,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26297,Inori no Te,-0.2433301813618895,0.5073259086356641,-0.3332290865408803,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14211,Instant History,6.3796208083770765,0.1923574356468593,-0.3312549460034529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24051,Interior,-0.2433301813618895,-1.4021704588589634,-0.33235974024916914,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29709,Introspection,-0.2433301813618895,-1.1757868688982598,-0.3330117499679525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10847,Inumarudashi,-0.17944319432260689,-0.9986171028420575,-0.328049231552768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,-0.22203451901546198,-1.6580823431623668,-0.33212429229516405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6384,Ippon Bouchou Mantarou,-0.22203451901546198,-0.2800952738363469,-0.33199751262762284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33387,Ippou Nippon Mukashibanashi,-0.009077895551186526,-2.228962700454575,-0.33292119306256596,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11421,Iruka to Shounen,0.012217766795241019,-1.421855988420763,-0.3319250671033136,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25305,Isewan Taifuu Monogatari,-0.2433301813618895,0.9010364998716699,-0.3322691833437826,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19583,Ishii Hisaichi no Dai Seikai,-0.2433301813618895,-1.333271105392662,-0.33304797273010717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28021,Ishii Hisaichi no Nanda Kanda Gekijou,-0.22203451901546198,1.491602386725678,-0.3329393044436433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25473,Ishinomori Shoutarou no Rekishi Adventure,-0.15814753197617934,-0.6147492763869515,-0.33297552720579787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32845,Ishitsubutsu Toriatsukaijo,-0.2433301813618895,-1.352956634954462,-0.3327581906328701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10760,Issunboushi,-0.2433301813618895,-0.4769505694543499,-0.33188884434115895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23183,Itazura Post,-0.2433301813618895,0.5073259086356641,-0.33266763372748354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20025,Itazura Tenshi Chippo-chan,4.846333119434294,0.8321371464053687,-0.332577076822097,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9496,Itoshi no Betty Mamonogatari,-0.2433301813618895,-1.0773592210892586,-0.33163528500607653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32107,Itoshi no Muco OVA,-0.2433301813618895,-0.6344348059487522,-0.3312730573845302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,-0.2433301813618895,0.2415712595513607,-0.33225107196270526,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34121,Itsumo Kokoro ni Ho,-0.2433301813618895,-1.5990257544769655,-0.33292119306256596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28071,Itsumo Kokoro ni Taiyou wo!,0.07610475383452366,-0.7230196889768533,-0.33232351748701455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26119,Iwata Kunchi no Obaachan,-0.2433301813618895,-0.15213933168464522,-0.3331204182544164,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27561,J League wo 100-bai Tanoshiku Miru Houhou!!,-0.2433301813618895,-2.2781765243590755,-0.33297552720579787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33779,Jakusansei Million Arthur Specials,-0.20073885666903443,-0.5852209820442518,-0.33170773053038577,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29367,Jam the Housnail,0.0548090914880961,0.5073259086356641,-0.3331747523976484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18323,Jangdokdae,-0.2433301813618895,-2.0911639935219726,-0.33297552720579787,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10247,Jankenman: Kaijuu Dai Kessen,-0.2433301813618895,-0.17182486124644594,-0.33261329958425156,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32252,Japonese,-0.2433301813618895,0.18251467086595938,-0.3334283117327308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3947,Jarinko Chie (TV),1.0982965464630456,0.6155963212255658,-0.32821223398246385,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24041,Jarujio Animal,-0.051669220244041615,1.8164136244953826,-0.33302986134902984,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29928,Jataka Monogatari: Kiniro no Shika,-0.2433301813618895,-1.9336797570275708,-0.3326314109653289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16399,Jeonja Ingan 337,-0.2433301813618895,-1.9139942274657702,-0.33255896544101965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29207,Jeremy no Ki,-0.2433301813618895,-0.3489946273026482,-0.3332471979219576,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23869,Ji no Nai Hagaki,-0.2433301813618895,-0.4769505694543499,-0.33304797273010717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29623,Jiaoao de Jiangjun,-0.2433301813618895,-0.8312901015667552,-0.33212429229516405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30764,Jibun no Mune ni te wo Atete,-0.2433301813618895,-1.5793402249151656,-0.333210975159803,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30970,Jidou Bungaku Library,-0.1368518696297518,1.9837406257706849,-0.3331747523976484,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28489,Jigoku Koushien,-0.2433301813618895,-1.3234283406117622,-0.33281252477610207,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26331,Jigoku no Soubee,-0.2433301813618895,0.8321371464053687,-0.3331023068733391,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32800,Jijii: Owari no Hajimari,-0.2433301813618895,-2.1699061117691736,-0.332866858919334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29645,Jikan,-0.2433301813618895,-2.671887115595081,-0.3322872947248599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33886,Jikkyou Chuukei,-0.2433301813618895,-2.1403778174264736,-0.3331204182544164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6701,Jim Button,0.2890613772987991,-0.37852292164534884,-0.3310013866683705,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,-0.2433301813618895,-1.539969165791565,-0.33326530930303494,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10741,Jingi,-0.22203451901546198,-0.6147492763869515,-0.3318163988168497,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17291,Jinzou Konchuu Kabutoborg VxV,0.8427485983059152,0.4482693199502636,-0.3306572704279015,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33144,Jiok,-0.2433301813618895,-0.26040974427454705,-0.3318707329600816,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28565,Jishin da!! Mii-chan no Bousai Kunren,-0.2433301813618895,0.9994641476806709,-0.33328342068411226,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,-0.2433301813618895,-0.15213933168464522,-0.3331928637787257,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32777,Jitensha-hen,-0.2433301813618895,-2.9081134703366844,-0.33284874753825666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28145,Johnny Cypher,2.503810261327264,0.3695272017030624,-0.33272196787071545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30157,Joki Joki Tailor,-0.2433301813618895,-2.3864469369489774,-0.3327581906328701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20835,Joshikousei Nobunaga-chan!!,-0.051669220244041615,-0.5163216285779505,-0.32549552682086647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30392,Joukyou Monogatari,-0.2433301813618895,-1.067516456308358,-0.33206995815193213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29752,JU Chuuko Jidousha Hanbaishi x Peeping Life,-0.22203451901546198,-2.8490568816512836,-0.331834510197927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11857,Judo Sanka,0.31035703964522665,0.1923574356468593,-0.3317439532925404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19063,Judo-bu Monogatari,-0.22203451901546198,-0.5950637468251516,-0.332577076822097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32092,Juicy Jungle,-0.2433301813618895,-2.8785851759939836,-0.33292119306256596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10889,Jungle Kurobee,0.3955396890309368,0.3104706130176611,-0.33176206467361774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18533,Jungle Taitei Leo: Hon-o-ji,-0.2433301813618895,0.2809423186749604,-0.33062104766574685,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17473,Jungle Wars,-0.2433301813618895,-1.0183026324038573,-0.33279441339502475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19627,Junkers Come Here: Memories of You,-0.2433301813618895,-0.7427052185386532,-0.3311281663359117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9525,Junod,-0.2433301813618895,0.47779761429296336,-0.3298060355172676,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11767,Justeen,-0.2433301813618895,-1.1068875154319584,-0.3248616284831604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29409,Juu-nin no Chiisa na Indian,-0.2433301813618895,-2.9376417646793844,-0.33219673781947334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21021,Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken,-0.2433301813618895,-0.8017618072240545,-0.33163528500607653,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6072,Juuippiki no Neko to Ahoudori,-0.2433301813618895,-0.7722335128813539,-0.32888235508232455,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27845,Juupiki no Kaeru,-0.22203451901546198,-0.2308814499318464,-0.3331747523976484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,-0.2433301813618895,-0.15213933168464522,-0.3333558662084215,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25057,Kaba Enchou no Doubutsuen Nikki,-0.2433301813618895,-0.8017618072240545,-0.33315664101657105,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9606,Kaba no Potomasu,-0.2433301813618895,-0.3489946273026482,-0.3328306361571794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33870,Kabi Usagi: Game Center,-0.2433301813618895,-2.2781765243590755,-0.3333558662084215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33869,Kabi Usagi: Hikouki,-0.2433301813618895,-2.524245643881579,-0.3333739775894988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33868,Kabi Usagi: Kaichuu,-0.2433301813618895,-2.2781765243590755,-0.3334102003516535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32473,Kabocha no Oji-san,-0.2433301813618895,-1.7072961670668672,-0.3333739775894988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29748,Kabushiki Kaisha Zoo,-0.009077895551186526,-0.15213933168464522,-0.3332290865408803,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33695,Kabushikigaisha Aokishouji,-0.22203451901546198,-3.0262266477074857,-0.3329574158247206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30921,Kacchikenee!,-0.2433301813618895,-0.20135315558914574,-0.31857697924933187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10757,Kachikachi Yama,-0.2433301813618895,-1.136415809774659,-0.3313817256709941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33134,Kachikachi Yama (1939),-0.2433301813618895,0.5073259086356641,-0.3334283117327308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
